1630749720000,2021-09-04 10:02:00,50467.0,50526.0,50467.0,50509.0,847581.4516
1630749780000,2021-09-04 10:03:00,50509.0,50538.0,50505.0,50527.0,36598.2926
1630749840000,2021-09-04 10:04:00,50527.0,50527.0,50512.0,50522.0,3096.5738
1630749900000,2021-09-04 10:05:00,50522.0,50522.0,50455.0,50463.0,22207.4436
1630749960000,2021-09-04 10:06:00,50463.0,50487.0,50440.0,50464.0,60385.3701
1630750020000,2021-09-04 10:07:00,50464.0,50476.0,50441.0,50459.0,46661.419
1630750080000,2021-09-04 10:08:00,50459.0,50467.0,50442.0,50451.0,8840.187
1630750140000,2021-09-04 10:09:00,50451.0,50453.0,50414.0,50432.0,72022.8304
1630750200000,2021-09-04 10:10:00,50432.0,50434.0,50396.0,50398.0,153052.2991
1630750260000,2021-09-04 10:11:00,50398.0,50421.0,50384.0,50384.0,13551.2057
1630750320000,2021-09-04 10:12:00,50384.0,50401.0,50384.0,50399.0,51877.4746
1630750380000,2021-09-04 10:13:00,50399.0,50399.0,50351.0,50353.0,30104.4701
1630750440000,2021-09-04 10:14:00,50353.0,50358.0,50337.0,50338.0,105568.493
1630750500000,2021-09-04 10:15:00,50338.0,50358.0,50328.0,50351.0,9772.751
1630750560000,2021-09-04 10:16:00,50351.0,50365.0,50350.0,50352.0,3681.3026
1630750620000,2021-09-04 10:17:00,50352.0,50356.0,50334.0,50339.0,10028.1388
1630750680000,2021-09-04 10:18:00,50339.0,50355.0,50337.0,50348.0,204649.6699
1630750740000,2021-09-04 10:19:00,50348.0,50353.0,50334.0,50340.0,52482.6128
1630750800000,2021-09-04 10:20:00,50340.0,50349.0,50335.0,50341.0,1052.0864
1630750860000,2021-09-04 10:21:00,50341.0,50368.0,50341.0,50366.0,2492.4742
1630750920000,2021-09-04 10:22:00,50366.0,50434.0,50362.0,50378.0,13164.4957
1630750980000,2021-09-04 10:23:00,50371.0,50387.0,50343.0,50343.0,3117.5378
1630751040000,2021-09-04 10:24:00,50343.0,50345.0,50274.0,50274.0,21352.2783
1630751100000,2021-09-04 10:25:00,50274.0,50300.0,50266.0,50283.0,4755.8204
1630751160000,2021-09-04 10:26:00,50279.0,50300.0,50276.0,50291.0,2036.185
1630751220000,2021-09-04 10:27:00,50291.0,50300.0,50291.0,50298.0,331.9218
1630751280000,2021-09-04 10:28:00,50298.0,50316.0,50294.0,50314.0,50398.606
1630751340000,2021-09-04 10:29:00,50314.0,50319.0,50285.0,50312.0,2112.0302
1630751400000,2021-09-04 10:30:00,50312.0,50321.0,50312.0,50318.0,20143.4523
1630751460000,2021-09-04 10:31:00,50318.0,50318.0,50298.0,50313.0,15171.3504
1630751520000,2021-09-04 10:32:00,50313.0,50330.0,50313.0,50326.0,4941.8704
1630751580000,2021-09-04 10:33:00,50326.0,50326.0,50317.0,50323.0,8157.3583
1630751640000,2021-09-04 10:34:00,50323.0,50328.0,50302.0,50302.0,52845.1214
1630751700000,2021-09-04 10:35:00,50302.0,50308.0,50301.0,50306.0,1046.385
1630751760000,2021-09-04 10:36:00,50306.0,50331.0,50306.0,50326.0,9555.5731
1630751820000,2021-09-04 10:37:00,50326.0,50328.0,50324.0,50324.0,4312.9382
1630751880000,2021-09-04 10:38:00,50324.0,50349.0,50323.0,50349.0,10080.3249
1630751940000,2021-09-04 10:39:00,50349.0,50350.0,50349.0,50349.0,1591.0288
1630752000000,2021-09-04 10:40:00,50349.0,50349.0,50329.0,50338.0,4455.5016
1630752060000,2021-09-04 10:41:00,50338.0,50348.0,50329.0,50329.0,18724.2146
1630752120000,2021-09-04 10:42:00,50329.0,50339.0,50303.0,50303.0,14492.4783
1630752180000,2021-09-04 10:43:00,50303.0,50327.0,50275.0,50275.0,81805.7894
1630752240000,2021-09-04 10:44:00,50275.0,50275.0,50240.0,50242.0,56093.1368
1630752300000,2021-09-04 10:45:00,50242.0,50242.0,50194.0,50195.0,9408.3056
1630752360000,2021-09-04 10:46:00,50195.0,50204.0,50119.0,50155.0,86576.7023
1630752420000,2021-09-04 10:47:00,50155.0,50158.0,50118.0,50142.0,90674.4597
1630752480000,2021-09-04 10:48:00,50142.0,50142.0,50092.0,50100.0,33524.5119
1630752540000,2021-09-04 10:49:00,50100.0,50100.0,50014.0,50021.0,36289.1671
1630752600000,2021-09-04 10:50:00,50021.0,50105.0,50007.0,50058.0,14136.6355
1630752660000,2021-09-04 10:51:00,50055.0,50086.0,50050.0,50086.0,247006.6678
1630752720000,2021-09-04 10:52:00,50086.0,50102.0,50051.0,50075.0,111452.213
1630752780000,2021-09-04 10:53:00,50075.0,50083.0,50033.0,50067.0,63919.902
1630752840000,2021-09-04 10:54:00,50067.0,50069.0,50048.0,50065.0,22667.1874
1630752900000,2021-09-04 10:55:00,50065.0,50065.0,49989.0,49989.0,852024.0351
1630752960000,2021-09-04 10:56:00,49989.0,49989.0,49850.0,49909.0,347566.506
1630753020000,2021-09-04 10:57:00,49909.0,49918.0,49839.0,49886.0,65966.9859
1630753080000,2021-09-04 10:58:00,49886.0,49913.0,49814.0,49860.0,142915.8734
1630753140000,2021-09-04 10:59:00,49873.0,49873.0,49777.0,49784.0,313036.1181
1630753200000,2021-09-04 11:00:00,49784.0,49888.0,49784.0,49841.0,6133.1126
1630753260000,2021-09-04 11:01:00,49841.0,49904.0,49833.0,49904.0,3270.661
1630753320000,2021-09-04 11:02:00,49904.0,49908.0,49876.0,49896.0,72770.2626
1630753380000,2021-09-04 11:03:00,49896.0,49896.0,49830.0,49889.0,65775.1238
1630753440000,2021-09-04 11:04:00,49889.0,49889.0,49763.0,49781.0,172569.8864
1630753500000,2021-09-04 11:05:00,49781.0,49781.0,49693.0,49739.0,73612.5548
1630753560000,2021-09-04 11:06:00,49736.0,49838.0,49725.0,49828.0,10969.4029
